UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
M49_E_EUR;Eastern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;3500;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;13500;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;13300;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;13100;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;12900;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;13400;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;14400;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;14200;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;13500;UNODC estimate based on national data
M49_L_AM_CAR;Latin America and the Caribbean;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;13900;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;1900;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;2000;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;2000;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;2100;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;2200;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;2200;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;2200;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;2300;UNODC estimate based on national data
M49_N_AFR;Northern Africa;M49 sub-region;Africa;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;2300;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;3500;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;3300;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;3300;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;3500;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;3900;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;3900;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;3900;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;3800;UNODC estimate based on national data
M49_N_AMER;Northern America;M49 sub-region;Americas;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;4500;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;400;UNODC estimate based on national data
M49_N_EUR;Northern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;400;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;3000;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;2900;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;2900;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;2800;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;2700;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;2600;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;2500;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;2400;UNODC estimate based on national data
M49_SE_ASIA;South-eastern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;2200;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;24600;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;24100;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;24100;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;21500;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;22100;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;21600;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;21700;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;22000;UNODC estimate based on national data
M49_S_ASIA;Southern Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;20900;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;500;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;500;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;400;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;400;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;400;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;400;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;400;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;400;UNODC estimate based on national data
M49_SE_EUR;Southern Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;400;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;2300;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;2400;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;2400;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;2400;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;2500;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;2600;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;2700;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;2900;UNODC estimate based on national data
M49_W_ASIA;Western Asia;M49 sub-region;Asia;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;2900;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2012;Counts;800;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2013;Counts;900;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2014;Counts;900;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2015;Counts;900;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2016;Counts;1000;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2017;Counts;900;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2018;Counts;900;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2019;Counts;800;UNODC estimate based on national data
M49_W_EUR;Western Europe;M49 sub-region;Europe;Victims of Intentional Homicide - Regional Estimate;Female;2020;Counts;900;UNODC estimate based on national data
