UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2018;Counts;1;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2018;Counts;1;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2018;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2018;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2018;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2018;Counts;27;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;2;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;2;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;7;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;6;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;9;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;7;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;11;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;2;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;4;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;12;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2019;Counts;11;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;1;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;1;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2019;Counts;20;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;6;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;2;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;4;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;16;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;9;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;10;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;5;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;34;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;5;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;34;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Victims of intentional homicide;Male;2020;Counts;10;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;5;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;3;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;2;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;7;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;4;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;1;CTS
SUR;Suriname;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Male;2020;Counts;29;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;13;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;48;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2013;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;53;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2014;Counts;12;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2014;Counts;7;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2014;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;31;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;5;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2014;Counts;36;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2014;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;47;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2015;Counts;8;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;35;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2015;Counts;30;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2015;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2015;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2015;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;10;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;35;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;41;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;4;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2016;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2016;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2016;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2016;Counts;37;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2016;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;3;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;18;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;28;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;46;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2017;Counts;10;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2017;Counts;9;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2017;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2017;Counts;10;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;14;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;18;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;5;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;12;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;39;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;4;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;2;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;36;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2018;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;10;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;25;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;5;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;18;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;40;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;9;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;6;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;3;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;54;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;22;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;44;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;4;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;67;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2019;Counts;4;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;11;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;10;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;1;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;33;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;34;CTS
SVK;Slovakia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;4;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;13;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;28;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;7;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;50;CTS
SVK;Slovakia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;2;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;1;CTS
SVN;Slovenia;Europe;Southern Europe;Victims of intentional homicide;Male;2012;Counts;1;CTS
SVN;Slovenia;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;4;CTS
SVN;Slovenia;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;4;CTS
SVN;Slovenia;Europe;Southern Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;3;CTS
