partito,gender
MOVIMENTO 5 STELLE,male
MISTO,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
CORAGGIO ITALIA,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
INSIEME PER IL FUTURO,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
MOVIMENTO 5 STELLE,male
INSIEME PER IL FUTURO,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
INSIEME PER IL FUTURO,male
MOVIMENTO 5 STELLE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MOVIMENTO 5 STELLE,male
PARTITO DEMOCRATICO,male
ITALIA VIVA,male
PARTITO DEMOCRATICO,male
LEGA - SALVINI PREMIER,male
FRATELLI D'ITALIA,male
MOVIMENTO 5 STELLE,male
FRATELLI D'ITALIA,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LIBERI E UGUALI,male
MOVIMENTO 5 STELLE,male
MOVIMENTO 5 STELLE,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
MISTO,male
CORAGGIO ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
ITALIA VIVA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
MOVIMENTO 5 STELLE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
INSIEME PER IL FUTURO,male
MOVIMENTO 5 STELLE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO,male
MOVIMENTO 5 STELLE,male
INSIEME PER IL FUTURO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
CORAGGIO ITALIA,male
MISTO,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
FRATELLI D'ITALIA,male
MOVIMENTO 5 STELLE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
LEGA - SALVINI PREMIER,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
FRATELLI D'ITALIA,male
MOVIMENTO 5 STELLE,male
MOVIMENTO 5 STELLE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
MOVIMENTO 5 STELLE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
NOI MODERATI,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
MISTO,male
MOVIMENTO 5 STELLE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
SCELTA CIVICA PER L'ITALIA,male
MISTO,male
FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,male
PARTITO DEMOCRATICO,male
ALTERNATIVA POPOLARE-CENTRISTI PER L'EUROPA-NCD-NOI CON L'ITALIA,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
ITALIA VIVA,male
FRATELLI D'ITALIA,male
MISTO,male
PARTITO DEMOCRATICO,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
ITALIA VIVA,male
ITALIA VIVA,male
INSIEME PER IL FUTURO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
ITALIA VIVA,male
INSIEME PER IL FUTURO,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
INSIEME PER IL FUTURO,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
PARTITO DEMOCRATICO,male
ITALIA VIVA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
CORAGGIO ITALIA,male
MISTO,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO,male
LIBERI E UGUALI,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
FRATELLI D'ITALIA,male
LIBERI E UGUALI,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
INSIEME PER IL FUTURO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
ITALIA VIVA,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
CORAGGIO ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
ITALIA VIVA,male
LEGA - SALVINI PREMIER,male
LIBERI E UGUALI,male
INSIEME PER IL FUTURO,male
FRATELLI D'ITALIA,male
ITALIA VIVA,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
CORAGGIO ITALIA,male
MISTO,male
INSIEME PER IL FUTURO,male
MISTO,male
MISTO,male
LEGA - SALVINI PREMIER,male
ITALIA VIVA,male
PARTITO DEMOCRATICO,male
PARTITO DEMOCRATICO,male
ITALIA VIVA,male
LEGA - SALVINI PREMIER,male
MISTO,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
PARTITO DEMOCRATICO,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
NOI MODERATI,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
FRATELLI D'ITALIA,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
ALLEANZA VERDI E SINISTRA,male
MOVIMENTO 5 STELLE,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
LEGA - SALVINI PREMIER,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
LEGA - SALVINI PREMIER,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FRATELLI D'ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
LEGA - SALVINI PREMIER,male
MISTO,male
ALLEANZA VERDI E SINISTRA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FRATELLI D'ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
MISTO,male
ALLEANZA VERDI E SINISTRA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
NOI MODERATI,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
MOVIMENTO 5 STELLE,male
FRATELLI D'ITALIA,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
SCELTA CIVICA-ALA PER LA COSTITUENTE LIBERALE E POPOLARE-MAIE,male
MISTO,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
LEGA - SALVINI PREMIER,male
FRATELLI D'ITALIA,male
FRATELLI D'ITALIA,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
MISTO,male
NOI MODERATI,male
MOVIMENTO 5 STELLE,male
MOVIMENTO 5 STELLE,male
AZIONE - ITALIA VIVA - RENEW EUROPE,male
FRATELLI D'ITALIA,male
MOVIMENTO 5 STELLE,male
LEGA - SALVINI PREMIER,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FRATELLI D'ITALIA,male
MISTO,male
ALLEANZA VERDI E SINISTRA,male
MISTO,male
NOI MODERATI,male
MISTO,male
ALLEANZA VERDI E SINISTRA,male
LEGA - SALVINI PREMIER,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
MISTO,male
CORAGGIO ITALIA,male
MISTO,male
MISTO,male
ITALIA VIVA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
CORAGGIO ITALIA,male
MISTO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
LEGA - SALVINI PREMIER,male
MISTO,male
CORAGGIO ITALIA,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
FRATELLI D'ITALIA,male
ITALIA VIVA,male
LEGA - SALVINI PREMIER,male
PARTITO DEMOCRATICO,male
FORZA ITALIA - BERLUSCONI PRESIDENTE,male
PARTITO DEMOCRATICO,male
MOVIMENTO 5 STELLE,female
MISTO,female
MOVIMENTO 5 STELLE,female
INSIEME PER IL FUTURO,female
INSIEME PER IL FUTURO,female
MOVIMENTO 5 STELLE,female
MOVIMENTO 5 STELLE,female
MOVIMENTO 5 STELLE,female
MISTO,female
MOVIMENTO 5 STELLE,female
INSIEME PER IL FUTURO,female
MOVIMENTO 5 STELLE,female
MOVIMENTO 5 STELLE,female
MOVIMENTO 5 STELLE,female
INSIEME PER IL FUTURO,female
MOVIMENTO 5 STELLE,female
MOVIMENTO 5 STELLE,female
MISTO,female
MOVIMENTO 5 STELLE,female
MOVIMENTO 5 STELLE,female
MISTO,female
COMUNISTA,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
DEMOCRATICO CRISTIANO,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
DEMOCRATICO CRISTIANO,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
FEDERALISTA EUROPEO,female
FORZA ITALIA,female
LA ROSA NEL PUGNO,female
MISTO,female
PARTITO RADICALE,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
RIFONDAZIONE COMUNISTA,female
DEMOCRAZIA PROLETARIA,female
PARTITO DI UNITA' PROLETARIA PER IL COMUNISMO,female
MISTO,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
SINISTRA INDIPENDENTE,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
FEDERALISTA EUROPEO,female
MISTO,female
PARTITO RADICALE,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
COSTITUENTE DI DESTRA - DEMOCRAZIA NAZIONALE,female
MOVIMENTO SOCIALE ITALIANO - DESTRA NAZIONALE,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRATICO CRISTIANO,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
COMUNISTA,female
COMUNISTA,female
COMUNISTA,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
COMUNISTA,female
COMUNISTA,female
PARTITO SOCIALISTA ITALIANO,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
PARTITO SOCIALISTA ITALIANO,female
COMUNISTA,female
PARTITO SOCIALISTA ITALIANO,female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
ALLEANZA NAZIONALE,female
POPOLO DELLA LIBERTA',female
COMUNISTA,female
DP-COMUNISTI,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
COMUNISTA,female
MISTO,female
"MARGHERITA, DL-L'ULIVO",female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA - PDS,female
ALLEANZA NAZIONALE,female
MISTO,female
POPOLO DELLA LIBERTA',female
FUTURO E LIBERTA'. PER L'ITALIA,female
INIZIATIVA RESPONSABILE,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO RADICALE,female
MISTO,female
MISTO,female
FEDERALISTA EUROPEO,female
PARTITO RADICALE,female
COMUNISTA,female
MISTO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
PARTITO RADICALE,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO SOCIALISTA ITALIANO,female
PARTITO COMUNISTA ITALIANO,female
SINISTRA INDIPENDENTE,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
MOVIMENTO SOCIALE ITALIANO - DESTRA NAZIONALE,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO SOCIALISTA ITALIANO,female
L'ULIVO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
SINISTRA INDIPENDENTE,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
MOVIMENTO SOCIALE ITALIANO - DESTRA NAZIONALE,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
MSI-DESTRA NAZIONALE,female
MOVIMENTO SOCIALE ITALIANO - DESTRA NAZIONALE,female
ALLEANZA NAZIONALE - MSI,female
ALLEANZA NAZIONALE,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
PARTITO SOCIALISTA ITALIANO,female
COMUNISTA,female
COMUNISTA - PDS,female
PROGRESSISTI - FEDERATIVO,female
SINISTRA DEMOCRATICA - L'ULIVO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
PARTITO COMUNISTA ITALIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
PARTITO RADICALE,female
PARTITO REPUBBLICANO ITALIANO,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
PARTITO COMUNISTA ITALIANO,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
DEMOCRATICO CRISTIANO,female
COMUNISTA,female
COMUNISTA,female
DEMOCRATICO CRISTIANO,female
DEMOCRATICO CRISTIANO,female
DEMOCRAZIA CRISTIANA,female
SINISTRA INDIPENDENTE,female
COMUNISTA - PDS,female
PROGRESSISTI - FEDERATIVO,female
VERDE,female
MISTO,female
COMUNISTA,female
COMUNISTA - PDS,female
VERDE,female
MISTO,female
VERDE,female
PARTITO SOCIALISTA ITALIANO,female
COMUNISTA,female
COMUNISTA - PDS,female
PROGRESSISTI - FEDERATIVO,female
SINISTRA DEMOCRATICA - L'ULIVO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
DEMOCRATICO CRISTIANO,female
DEMOCRATICO CRISTIANO,female
CENTRO CRISTIANO DEMOCRATICO,female
COMUNISTA,female
COMUNISTA - PDS,female
PROGRESSISTI - FEDERATIVO,female
SINISTRA DEMOCRATICA - L'ULIVO,female
COMUNISTA,female
COMUNISTA - PDS,female
PROGRESSISTI - FEDERATIVO,female
REPUBBLICANO,female
MISTO,female
COMUNISTI ITALIANI,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
CCD-CDU BIANCOFIORE,female
LEGA NORD PADANIA,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
L'ULIVO,female
MISTO,female
CCD-CDU BIANCOFIORE,female
"MARGHERITA, DL-L'ULIVO",female
L'ULIVO,female
IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,female
NUOVO CENTRODESTRA,female
"MARGHERITA, DL-L'ULIVO",female
L'ULIVO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,female
FORZA ITALIA,female
UNIONE DI CENTRO,female
POPOLO DELLA LIBERTA',female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
L'ULIVO,female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,female
FORZA ITALIA,female
UNIONE DI CENTRO PER IL TERZO POLO,female
POPOLO DELLA LIBERTA',female
CCD-CDU BIANCOFIORE,female
UDC,female
POPOLO DELLA LIBERTA',female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
SINISTRA DEMOCRATICA. PER IL SOCIALISMO EUROPEO,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
DEMOCRAZIA PROLETARIA,female
VERDE,female
SINISTRA INDIPENDENTE,female
COMUNISTA,female
SINISTRA INDIPENDENTE,female
SINISTRA INDIPENDENTE,female
COMUNISTA,female
COMUNISTA,female
PARTITO SOCIALISTA ITALIANO,female
COMUNISTA,female
COMUNISTA,female
SINISTRA INDIPENDENTE,female
COMUNISTA,female
SINISTRA INDIPENDENTE,female
VERDE,female
PARTITO SOCIALISTA DEMOCRATICO ITALIANO,female
DEMOCRAZIA PROLETARIA,female
COMUNISTA,female
COMUNISTA,female
ALLEANZA NAZIONALE,female
FORZA ITALIA,female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
MISTO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
FORZA ITALIA,female
LEGA NORD PADANIA,female
MISTO,female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
FUTURO E LIBERTA'. PER L'ITALIA,female
FORZA ITALIA,female
MISTO,female
VERDI,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
L'ULIVO,female
SINISTRA DEMOCRATICA. PER IL SOCIALISMO EUROPEO,female
MISTO,female
RIFONDAZIONE COMUNISTA,female
RIFONDAZIONE COMUNISTA - SINISTRA EUROPEA,female
MISTO,female
RIFONDAZIONE COMUNISTA,female
RIFONDAZIONE COMUNISTA - SINISTRA EUROPEA,female
RIFONDAZIONE COMUNISTA,female
MISTO,female
RIFONDAZIONE COMUNISTA - SINISTRA EUROPEA,female
MISTO,female
I DEMOCRATICI,female
"MARGHERITA, DL-L'ULIVO",female
"MARGHERITA, DL-L'ULIVO",female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
SINISTRA DEMOCRATICA. PER IL SOCIALISMO EUROPEO,female
L'ULIVO,female
COMUNISTA - PDS,female
DEMOCRATICI DI SINISTRA-L'ULIVO,female
SINISTRA DEMOCRATICA. PER IL SOCIALISMO EUROPEO,female
L'ULIVO,female
LA ROSA NEL PUGNO,female
L'ULIVO,female
DEMOCRATICO CRISTIANO,female
ALLEANZA NAZIONALE,female
MISTO,female
IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,female
FRATELLI D'ITALIA,female
RIFONDAZIONE COMUNISTA,female
RIFONDAZIONE COMUNISTA - SINISTRA EUROPEA,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
L'ULIVO,female
MISTO,female
PARTITO DEMOCRATICO,female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
FORZA ITALIA,female
MISTO,female
POPOLO DELLA LIBERTA',female
UDC,female
UNIONE DI CENTRO,female
ALLEANZA NAZIONALE,female
POPOLO DELLA LIBERTA',female
FORZA ITALIA,female
POPOLO DELLA LIBERTA',female
IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,female
L'ULIVO,female
MISTO,female
PARTITO DEMOCRATICO,female
L'ULIVO,female
L'ULIVO,female
PARTITO DEMOCRATICO,female
